"Date","Price","Return","Normalized_Price","Volatility_30d"
2022-01-05,43569.00390625,-0.0520662884548138,605.110404160273,0.0304356679892025
2022-01-06,43160.9296875,-0.00941029730358878,599.442843892736,0.0304140584213096
2022-01-07,41557.90234375,-0.0378479886503751,577.179114248061,0.0309837043874819
2022-01-08,41733.94140625,0.00422704833259679,579.62404203403,0.0294800511063934
2022-01-09,41911.6015625,0.00424793520611288,582.091484465878,0.0295083021342062
2022-01-10,41821.26171875,-0.00215781176620133,580.836794790599,0.0280961745437458
2022-01-11,42735.85546875,0.0216334106374383,593.539178230345,0.0282937337471464
2022-01-12,43949.1015625,0.0279939072519131,610.389410466883,0.0261910173002537
2022-01-13,42591.5703125,-0.0313758279520702,591.535266242808,0.0267331903416039
2022-01-14,43099.69921875,0.0118596646958213,598.59244130442,0.025132615586224
2022-01-15,43177.3984375,0.00180115562221062,599.671570994002,0.024827303260997
2022-01-16,43113.87890625,-0.00147221236440132,598.789376640662,0.0242628264401108
2022-01-17,42250.55078125,-0.0202275716990492,586.798998532276,0.0242768694415947
2022-01-18,42375.6328125,0.00295610925661194,588.536206907426,0.0243049704762512
2022-01-19,41744.328125,-0.0150099104428705,579.768298524131,0.0243605979562984
2022-01-20,40680.41796875,-0.0258167430956036,564.992126316386,0.0230022705337879
2022-01-21,36457.31640625,-0.109604682915441,506.339357967747,0.0297630482458759
2022-01-22,35030.25,-0.0399301888396462,486.519471065866,0.0285091794462136
2022-01-23,36276.8046875,0.0349665737811815,503.832311460016,0.0297117568224667
2022-01-24,36654.328125,0.010352967106698,509.075565594013,0.029967777058046
2022-01-25,36954.00390625,0.00814248682695151,513.237628456397,0.0299814062366024
2022-01-26,36852.12109375,-0.00276082444956494,511.822623652029,0.0299863842627429
2022-01-27,37138.234375,0.00773383789078608,515.796323019252,0.0285218220097734
2022-01-28,37784.33203125,0.0172475050904151,524.769684327711,0.0287236000893289
2022-01-29,38138.1796875,0.00932135173920834,529.68411612756,0.0285748050897666
2022-01-30,37917.6015625,-0.00580044645715461,526.620605227589,0.0284917549833755
2022-01-31,38483.125,0.0148044080663929,534.47490725763,0.0279758359364808
2022-02-01,38743.2734375,0.00673731850263337,538.08799252568,0.0280904361534094
2022-02-02,36952.984375,-0.0473107399591228,513.223468642964,0.0289810832974977
2022-02-03,37154.6015625,0.00544121583199164,516.02363956439,0.0290643888228356
2022-02-04,41500.875,0.110626883457448,576.387086982554,0.0349554399224689
2022-02-05,41441.1640625,-0.00143982348373406,575.557788483989,0.0349244719367059
2022-02-06,42412.43359375,0.0231668765175783,589.047316494955,0.0345000642635389
2022-02-07,43840.28515625,0.0331115827095374,608.878108080744,0.0350019126952238
2022-02-08,44118.4453125,0.00632480896533849,612.741350052764,0.0350092992023316
2022-02-09,44338.796875,0.00498211368199719,615.801714327527,0.0350063639980891
2022-02-10,43565.11328125,-0.0176033937813891,605.056369010163,0.0349785076436611
2022-02-11,42407.9375,-0.0269211260551714,588.984872260241,0.0349345736655064
2022-02-12,42244.46875,-0.00386212183286716,586.714527921111,0.0344728904277115
2022-02-13,42197.515625,-0.00111208020954301,586.062416973005,0.0343967344116398
2022-02-14,42586.91796875,0.00918576831463191,591.470651921744,0.0344416827647687
2022-02-15,44575.203125,0.0456306044872399,619.08505497473,0.0354527005038057
2022-02-16,43961.859375,-0.0138552950498987,610.566598017341,0.0353393528131564
2022-02-17,40538.01171875,-0.081082330719104,563.014309617206,0.0384034239989673
2022-02-18,40030.9765625,-0.0125865264237603,555.972325160042,0.0383765176962836
2022-02-19,40122.15625,0.00227513819189262,557.238679049451,0.0381018652190245
2022-02-20,38431.37890625,-0.0430544217465254,533.756228910745,0.0331428382299295
2022-02-21,37075.28125,-0.0359238109483542,514.92199522893,0.0329767237181897
2022-02-22,38286.02734375,0.0321345343415071,531.737506083871,0.0328826948270012
2022-02-23,37296.5703125,-0.0261836346154212,517.995380021792,0.0332296513988034
2022-02-24,38332.609375,0.0273995799515507,532.384463076896,0.033565098046756
2022-02-25,39214.21875,0.0227384505953054,544.628741288205,0.0337829458954033
2022-02-26,39105.1484375,-0.0027852723260775,543.113912511748,0.0337767315238096
2022-02-27,37709.78515625,-0.036334517924427,523.734336130236,0.0343393447895017
2022-02-28,43193.234375,0.135764257303322,599.891509245551,0.042355349765475
2022-03-01,44354.63671875,0.0265333803325252,616.021706831235,0.0425045709743347
2022-03-02,43924.1171875,-0.00975371593540686,610.042413659554,0.0425502122845117
2022-03-03,42451.7890625,-0.0340944786524133,589.593906994304,0.0431223388351307
2022-03-04,39137.60546875,-0.0812852755652358,543.564693698754,0.0448999295365073
2022-03-05,39400.5859375,0.00669690622863328,547.217111781894,0.044903915591086
2022-03-06,38419.984375,-0.0252029370523577,533.597975363688,0.0401668336764258
2022-03-07,38062.0390625,-0.00936031527073489,528.626633049317,0.0401851670319094
2022-03-08,38737.26953125,0.0175847382159606,538.00460695769,0.0400733846594678
2022-03-09,41982.92578125,0.0804608330138592,583.082074632389,0.042409888006221
2022-03-10,39437.4609375,-0.0625468568005303,547.72925216044,0.043815676230893
2022-03-11,38794.97265625,-0.0164254822906464,538.80601984666,0.0438430647817794
2022-03-12,38904.01171875,0.00280670680466777,540.320414605848,0.0437902808747362
2022-03-13,37849.6640625,-0.0274752699749854,525.677051682709,0.0438004979635916
2022-03-14,39666.75390625,0.0468912994095341,550.913799626569,0.0447671353350604
2022-03-15,39338.78515625,-0.0083024718981779,546.358788378401,0.0447809173570736
2022-03-16,41143.9296875,0.0448654676741995,571.429633220821,0.0455644849685279
2022-03-17,40951.37890625,-0.00469091687779333,568.75538155984,0.0447010565642694
2022-03-18,41801.15625,0.020538517974936,580.557558929543,0.0448492500020999
2022-03-19,42190.65234375,0.0092746874320131,585.967095930091,0.0422942568672604
2022-03-20,41247.82421875,-0.0226003228859675,572.872577886942,0.0424471305959533
2022-03-21,41077.99609375,-0.00412576188746527,570.513911033377,0.0424565766655092
2022-03-22,42358.80859375,0.030703791309973,588.302542859714,0.0419631171724402
2022-03-23,42892.95703125,0.0125312460906315,595.721091550721,0.0413313453372162
2022-03-24,43960.93359375,0.0245937259657865,610.553740255719,0.0411824057838483
2022-03-25,44348.73046875,0.0087827164076657,615.939677567214,0.0407736940157653
2022-03-26,44500.828125,0.00342371548557097,618.052093872239,0.0405696364753556
2022-03-27,46820.4921875,0.0508131757923831,650.268870307977,0.041310586710299
2022-03-28,47128.00390625,0.00654641276337031,654.539763000801,0.0412779805639737
2022-03-29,47465.73046875,0.00714059973918957,659.230296141512,0.0404880561068073
2022-03-30,47062.6640625,-0.00852799523473102,653.632287141486,0.0325360881382694
2022-03-31,45538.67578125,-0.0329180095425823,632.466295676842,0.0328534467674633
2022-04-01,46281.64453125,0.016183454010017,642.78505627,0.0329052510064825
2022-04-02,45868.94921875,-0.00895703554066962,637.053315698669,0.0322752318794521
2022-04-03,46453.56640625,0.0126648412430477,645.172802280652,0.028151685685245
2022-04-04,46622.67578125,0.00363378574613193,647.521486737009,0.0281535463007079
2022-04-05,45555.9921875,-0.0231448606058962,632.706795496555,0.0280782808255312
2022-04-06,43206.73828125,-0.0529457051005746,600.07905895833,0.0299486006325322
2022-04-07,43503.84765625,0.0068529242315325,604.205478152418,0.0298474551576044
2022-04-08,42287.6640625,-0.0283539722589374,587.314448292505,0.026660317807671
2022-04-09,42782.13671875,0.0116252352899338,594.181957807147,0.0239369102253023
2022-04-10,42207.671875,-0.0135186465773174,586.20347258574,0.0238625336421435
2022-04-11,39521.90234375,-0.0657469945548499,548.902021076014,0.0269460856810666
2022-04-12,40127.18359375,0.0151989918017605,557.308501577755,0.0265403015499935
2022-04-13,41166.73046875,0.0255764174954916,571.746303071411,0.0255629627551605
2022-04-14,39935.515625,-0.0303643733545407,554.64651090465,0.0261572949007094
2022-04-15,40553.46484375,0.0153551792271287,563.228931157198,0.024958848683844
2022-04-16,40424.484375,-0.00318557283970478,561.437579127621,0.0249516069598252
2022-04-17,39716.953125,-0.017657522881942,551.610994118591,0.0248188253497464
2022-04-18,40826.21484375,0.0275462683643859,567.017033889357,0.0253167509238179
2022-04-19,41502.75,0.0164352943392352,576.413128018751,0.0251761390322771
2022-04-20,41374.37890625,-0.00309786784621124,574.630239325939,0.0251707402403449
2022-04-21,40527.36328125,-0.0206844397083188,562.866418232469,0.0247714702521655
2022-04-22,39740.3203125,-0.0196110852519205,551.935530532199,0.0248398738705026
2022-04-23,39486.73046875,-0.00640161932757799,548.413534638681,0.0243111425581973
2022-04-24,39469.29296875,-0.000441701583344667,548.171353002047,0.0242075313775553
2022-04-25,40458.30859375,0.0247490500760961,561.907348570188,0.0247368780832815
2022-04-26,38117.4609375,-0.0595995569885481,529.39636267758,0.0246410279529047
2022-04-27,39241.12109375,0.0290527349945204,545.002375905477,0.0253942080954651
2022-04-28,39773.828125,0.0134839067215253,552.400905549908,0.0255343197959822
2022-04-29,38609.82421875,-0.029702353660829,536.2345760265,0.0258996921919352
2022-04-30,37714.875,-0.0234521785579194,523.805026693079,0.0256241953863158
2022-05-01,38469.09375,0.0198005802004015,534.280033503421,0.0257417961243524
2022-05-02,38529.328125,0.00156456160581797,535.116601791257,0.0257740718405258
2022-05-03,37750.453125,-0.020422241840901,524.299155354922,0.0256638314666254
2022-05-04,39698.37109375,0.0503126775329914,551.352916599445,0.0276626554053897
2022-05-05,36575.140625,-0.0819413647290759,507.97576583195,0.0308638350683871
2022-05-06,36040.921875,-0.0147137801076376,500.556240602085,0.0296815777221814
2022-05-07,35501.953125,-0.0150672990569394,493.070744747187,0.0296228750215141
2022-05-08,34059.265625,-0.0414855987869966,473.033903462488,0.0300467121555763
2022-05-09,30296.953125,-0.117054963258152,420.780828263639,0.0358828259692795
2022-05-10,31022.90625,0.0236786923864827,430.863266453307,0.0364489558590491
2022-05-11,28936.35546875,-0.0696270636865197,401.88409609495,0.0366589055218547
2022-05-12,29047.751953125,0.00384231564051163,403.431232031939,0.0364435349107476
2022-05-13,29283.103515625,0.00806958299328464,406.699924596281,0.0359786537860742
2022-05-14,30101.265625,0.0275565403508562,418.063012119186,0.0364740103157943
2022-05-15,31305.11328125,0.0392142296088771,434.782713661785,0.0372840495897495
2022-05-16,29862.91796875,-0.0471639388259302,414.752708149088,0.0379218068453019
2022-05-17,30425.857421875,0.0186753109718669,422.57112237612,0.0382506700312494
2022-05-18,28720.271484375,-0.0576896230339532,398.883002303614,0.0386153215057157
2022-05-19,30314.333984375,0.0540174725108962,421.022223243971,0.0401398702289975
2022-05-20,29200.740234375,-0.0374266099996028,405.556017829158,0.040410823653213
2022-05-21,29432.2265625,0.0078961561565265,408.771027882422,0.0405263819376177
2022-05-22,30323.72265625,0.0298401165357856,421.152618307513,0.041150754042596
2022-05-23,29098.91015625,-0.0412296103366661,404.141745428934,0.0415637039819699
2022-05-24,29655.5859375,0.0189497817670681,411.873166319419,0.0418699557778782
2022-05-25,29562.361328125,-0.00314852813015953,410.578411424908,0.041389437815565
2022-05-26,29267.224609375,-0.0100336995448718,406.479389570985,0.0403360776099665
2022-05-27,28627.57421875,-0.0220978890225627,397.595571450534,0.0397574849474877
2022-05-28,28814.900390625,0.00652224115391498,400.197260849194,0.0396327187264027
2022-05-29,29445.95703125,0.0216639901789595,408.961724220408,0.0398941340359466
2022-05-30,31726.390625,0.0745922281639189,440.633646225877,0.0425964617257213
2022-05-31,31792.310546875,0.00207560747700697,441.549178530766,0.042351873325105
2022-06-01,29799.080078125,-0.0647469306708341,413.86609224481,0.0436353082510047
2022-06-02,30467.48828125,0.0221826339109832,423.149314757937,0.0439284129466855
2022-06-03,29704.390625,-0.0253652897101908,412.55099279077,0.0426700296632025
2022-06-04,29832.9140625,0.00431741536890407,414.335997317773,0.0404820959854012
2022-06-05,29906.662109375,0.00246898585708699,415.360250948786,0.040487702877323
2022-06-06,31370.671875,0.0477921711289664,435.69322764199,0.0416245898425699
2022-06-07,31155.478515625,-0.0068833346588697,432.704503342849,0.0410287489633987
2022-06-08,30214.35546875,-0.0306729469834313,419.633666366991,0.0353898505637369
